ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID915202770,26/670 Malvern Rd,PRAHRAN,888000.0,u,29/04/2017,2,1.0,1.0,0.0,114.0,-37.849,145.0088,19946,490.5319694213603,18.214285714285715,0,705.3333333333334,5479.666666666667,335.0,Our Lady of Lourdes School,389.1321109384676,67,Loreto Mandeville Hall,542.9688566566385,15
ID916493462,9 Lynch St,FOOTSCRAY,1003000.0,h,3/12/2016,3,1.0,1.0,292.0,119.0,-37.797,144.9051,20025,484.28087305040776,10.18918918918919,0,1923.6666666666667,8979.333333333334,620.3333333333334,St Monica's School,487.84387248607544,358,Gilmore College For Girls,928.2826848397676,387
ID587890081,67 Wilson St,SOUTH YARRA,1460000.0,h,9/09/2017,2,1.0,2.0,175.0,119.0,-37.84401,144.99839,19947,336.1031121203939,16.214285714285715,0,1245.0,3886.0,447.6666666666667,Toorak Primary School,1019.5036335994948,83,Melbourne High School,843.8666344056154,2
ID680207601,9/11 Smith St,KENSINGTON,535000.0,u,1/07/2017,2,1.0,1.0,0.0,8.0,-37.79122,144.93175,20041,304.7056806536883,17.0,0,288.0,712.0,75.66666666666667,Kensington Primary School,397.9491886732111,116,Kensington Community High School,656.3055223987999,not ranked
ID501043398,43 Woodside St,FITZROY NORTH,1802500.0,h,8/04/2017,2,2.0,1.0,182.0,139.0,-37.7843,144.9902,20019,228.54719848496822,18.3,0,2047.6666666666667,9171.0,742.3333333333334,Fitzroy North Primary School,538.3426065259997,103,Fitzroy High School,249.11168441869233,248
ID362412015,12/35 Princess St,YARRAVILLE,331000.0,u,29/04/2017,1,1.0,1.0,0.0,49.0,-37.8105,144.8952,19997,171.49388051707123,10.357142857142858,0,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,587.1156555656173,not ranked,Gilmore College For Girls,1269.5379893538568,387
ID432649485,7 Kewarren Ct,COBURG,975000.0,h,16/09/2017,4,2.0,2.0,301.0,14.0,-37.73697,144.97568,19964,1193.6775031053864,34.0,1,1097.6666666666667,5916.0,553.3333333333334,St Paul's School,722.5407873748309,211,Coburg High School,486.4957253407515,79
ID679262400,41 Armstrong St,SUNSHINE WEST,715000.0,h,28/08/2016,5,2.0,2.0,654.0,7.0,-37.7907,144.821,20021,1072.3260223257785,24.555555555555557,0,2403.6666666666665,5212.333333333333,586.6666666666666,Sunshine Heights Primary School,301.8075034206298,not ranked,Sunshine College,718.443927990885,233
ID555900826,106 Jukes Rd,FAWKNER,850000.0,h,18/03/2017,3,1.0,2.0,604.0,54.0,-37.7017,144.9676,19961,776.8914957474522,39.0,0,1253.6666666666667,7401.333333333333,484.6666666666667,St Matthew's School,395.7172471931639,not ranked,John Fawkner Secondary College,391.59314765559196,not ranked
ID164963421,18A Middle St,ASCOT VALE,1200000.0,t,24/06/2017,3,2.0,2.0,198.0,119.0,-37.7771,144.92793,20039,573.4246705819643,20.0,0,2494.6666666666665,11307.0,1410.0,Ascot Vale Primary School,347.8780964926269,249,Mount Alexander 7-12 College,731.003069938091,not ranked
ID539780224,84 Westbrook St,KEW EAST,1650000.0,h,27/05/2017,3,3.0,1.0,204.0,109.0,-37.7927,145.05348999999995,19932,2375.488596356654,26.0,0,288.0,712.0,75.66666666666667,St Anne's School,440.02103807422003,293,Kew High School,924.0425166551374,124
ID543636167,4/135 Brunswick Rd,BRUNSWICK,640000.0,t,16/09/2017,2,1.0,1.0,82.0,114.0,-37.77761,144.96832,19969,893.9644964361429,24.333333333333332,0,941.3333333333334,5813.0,575.6666666666666,Princes Hill Primary School,311.1635401299649,not ranked,Princes Hill Secondary College,714.7751722090618,not ranked
ID967638021,199 Elizabeth St,COBURG NORTH,735000.0,h,7/11/2016,4,2.0,2.0,302.0,69.0,-37.7271,144.9842,20011,1641.6155750459586,31.2,0,1071.3333333333333,5783.666666666667,419.6666666666667,Newlands Primary School,351.0420272746623,not ranked,Mercy College,1767.5264357302256,349
ID423471531,2/635 Malvern Rd,TOORAK,876000.0,u,4/03/2017,2,1.0,1.0,649.0,84.0,-37.8486,145.00799999999995,19946,572.9622243801717,18.214285714285715,1,647.0,2861.3333333333335,222.66666666666666,Toorak Primary School,426.6652185468541,83,Loreto Mandeville Hall,607.4992823459195,15
ID171366206,1/137 Cole St,BRIGHTON,1300000.0,u,4/03/2017,2,2.0,1.0,244.0,19.0,-37.8954,145.0026,19953,199.41313826046107,23.5,0,2897.3333333333335,11243.0,942.0,Leibler Yavneh College,452.0329781865467,not ranked,Leibler Yavneh College,452.0329781865467,28
ID708886255,7 Tiernan St,PRESTON,690000.0,h,14/05/2016,3,1.0,1.0,594.0,59.0,-37.7512,145.017,20013,1610.0351469746988,26.3,0,659.0,5219.333333333333,338.3333333333333,Penders Grove Primary School,440.5346278325589,not ranked,Thornbury High School,932.7128396207279,209
ID129981308,527 Nicholson St,CARLTON NORTH,1330000.0,h,3/09/2016,3,1.0,1.0,314.0,119.0,-37.7871,144.9766,20019,1456.2586909424751,18.3,0,3703.6666666666665,18944.0,2039.3333333333333,Fitzroy Community School,364.6838592395553,4,Fitzroy High School,987.3508489139067,248
ID244967154,10/23 Baxter St,COBURG,241000.0,u,28/08/2016,1,1.0,1.0,0.0,43.0,-37.7463,144.9635,19965,440.49241792981707,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Coburg Primary School,693.8145847848056,not ranked,Coburg High School,1028.9589488116128,79
ID873087260,5/1 Headley St,COBURG NORTH,600000.0,t,4/03/2017,2,1.0,1.0,145.0,9.0,-37.7295,144.9641,19964,461.3352839497165,34.0,0,1097.6666666666667,5916.0,553.3333333333334,Australian International Academy of Education,780.985655251463,not ranked,Mercy College,107.9213032472398,349
ID361926318,21 Pullar St,MAIDSTONE,490000.0,h,4/06/2016,3,1.0,2.0,306.0,59.0,-37.7838,144.8724,20022,1910.5024171386885,21.4,0,610.0,1743.6666666666667,228.0,Christ the King Primary School,1011.6982834406562,not ranked,Maribyrnong Secondary College,1472.5855036697853,not ranked
ID502283854,14 Pole St,SEDDON,970000.0,h,3/12/2016,3,1.0,0.0,137.0,129.0,-37.8078,144.8972,19997,189.91102419223958,10.357142857142858,0,824.6666666666666,1890.3333333333333,159.33333333333334,Footscray City Primary School,310.4586054454264,97,Gilmore College For Girls,989.8312918832763,387
ID138164109,30 Newhaven Rd,BURWOOD EAST,968000.0,h,17/06/2017,3,1.0,1.0,612.0,7.0,-37.85586,145.15827,19898,4049.5379116962126,30.307692307692307,0,684.0,1695.6666666666667,161.0,Burwood East Primary School,713.1784526986722,39,Forest Hill College,947.589587989924,409
ID530124668,55 Park Dr,PARKVILLE,2790000.0,h,20/05/2017,3,2.0,1.0,180.0,129.0,-37.7961,144.9538,19971,1551.4170386515868,19.0,0,142.0,344.6666666666667,39.333333333333336,North Melbourne Primary School,404.1198316574567,182,University High School,170.16174830602438,67
ID728481850,33 Livingstone St,IVANHOE,1535000.0,h,15/10/2016,3,1.0,2.0,691.0,69.0,-37.7674,145.0392,19933,572.5674445890858,26.058823529411764,0,555.6666666666666,1129.0,160.66666666666666,Ivanhoe Primary School,345.1331403195445,100,Ivanhoe Girls' Grammar School,702.9096330140575,49
ID289810619,87 Parkmore Rd,BENTLEIGH EAST,1415000.0,h,10/09/2016,4,2.0,2.0,604.0,49.0,-37.9153,145.0707,19917,2270.010817170398,29.35483870967742,0,925.6666666666666,4701.333333333333,308.6666666666667,Coatesville Primary School,591.3818359735754,271,St James' College,1245.0049042688277,not ranked
ID810363349,1/80 Delaware St,RESERVOIR,615000.0,t,20/05/2017,2,1.0,1.0,202.0,12.0,-37.7199,145.0091,20010,383.37655924722173,34.2,0,885.0,1901.0,227.66666666666666,St Gabriel's School,408.1673037937979,not ranked,Reservoir High School,1839.0484914293434,346
ID204748974,47 Stevenson St,KEW,3001000.0,h,24/06/2017,3,1.0,3.0,784.0,59.0,-37.80978,145.02185,19905,1344.0940377666298,13.952380952380953,0,288.0,712.0,75.66666666666667,Xavier College,931.9525217965239,284,Xavier College,931.9525217965239,53
ID468803775,2A Churchill St,KEW,1476000.0,h,18/03/2017,3,2.0,2.0,288.0,22.0,-37.7997,145.046,19903,2526.7470531054046,17.904761904761905,0,288.0,712.0,75.66666666666667,Kew East Primary School,453.71581066226656,127,Genazzano FCJ College,1343.8318553057982,not ranked
ID910674607,1/15 Allen St,BULLEEN,860000.0,u,6/05/2017,3,1.0,1.0,0.0,20.0,-37.7769,145.088,19935,3263.2063551242277,29.823529411764707,0,941.3333333333334,5813.0,575.6666666666666,Belle Vue Primary School,1033.4812051460065,299,Marcellin College,524.5055076551189,169
ID115431682,172 Albert St,PORT MELBOURNE,1060000.0,h,10/12/2016,2,1.0,0.0,106.0,109.0,-37.8346,144.9373,22180,2231.650632939465,0.0,1,659.0,5219.333333333333,338.3333333333333,Port Melbourne Primary School,317.0088004640071,325,Albert Park College,1438.674118207011,131
ID125428356,20/310 Warrigal Rd,CHELTENHAM,535000.0,u,17/06/2017,2,1.0,2.0,215.0,39.0,-37.96597,145.07535,19866,1826.267283880034,42.125,0,1288.3333333333333,4242.333333333333,480.0,Kingston Heath Primary School,482.53513775133473,304,Cheltenham Secondary College,1479.8248635061007,285
ID197324498,178 Beaconsfield Pde,NORTHCOTE,1396500.0,h,19/11/2016,3,1.0,1.0,302.0,119.0,-37.7636,144.9864,20015,939.409800518857,23.3,0,136.33333333333334,302.6666666666667,42.0,Brunswick East Primary School,593.0395171825539,not ranked,Northcote High School,1210.5382638795163,178
ID325583154,3/12 Somers St,BURWOOD,605000.0,u,6/05/2017,2,1.0,1.0,81.0,54.0,-37.8495,145.0999,19849,1719.6468099424544,28.666666666666668,0,941.3333333333334,5813.0,575.6666666666666,St Benedict's School,219.78258763837317,not ranked,Presbyterian Ladies' College,632.9885039830132,6
ID417180935,6/323 Church St,RICHMOND,1052000.0,t,20/05/2017,3,1.0,2.0,0.0,9.0,-37.8221,144.9988,19908,790.5125425486299,9.538461538461538,0,885.0,1901.0,227.66666666666666,Richmond Primary School,831.7804343805772,260,Richmond High School,629.8917002381642,not ranked
ID130527532,9/25 Derby St,KEW,557000.0,u,24/09/2016,2,1.0,1.0,0.0,27.0,-37.8034,145.0369,19904,2011.5551350743965,15.666666666666666,0,271.6666666666667,771.6666666666666,74.0,Kew Primary School,310.2118186686861,356,Trinity Grammar School Kew,767.2298970188053,not ranked
ID607106609,118 Barries Rd,MELTON,283000.0,h,23/09/2017,3,1.0,0.0,362.0,43.0,-37.68755,144.56887,19980,1781.815401817031,39.6,0,1508.3333333333333,6073.0,553.6666666666666,Coburn Primary School,880.4413943414943,not ranked,Melton Secondary College,647.8720702688443,318
ID196007702,52 Stawell St,COBURG,841000.0,h,19/11/2016,3,1.0,3.0,385.0,99.0,-37.734,144.9603,19964,229.88180789015843,34.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Australian International Academy of Education,574.5578247684263,not ranked,Mercy College,549.1467956638563,349
ID993746904,124 Oriel Rd,BELLFIELD,780000.0,h,27/05/2017,3,1.0,2.0,680.0,5.0,-37.75255,145.03972,19934,1753.8076882173718,29.0,0,817.6666666666666,1779.6666666666667,181.0,St Pius X School,852.4181441389318,not ranked,Thornbury High School,1350.1464220952141,209
ID987148254,38 Lily St,SEDDON,1325000.0,h,4/06/2016,3,3.0,2.0,227.0,4.0,-37.8033,144.8897,20024,179.25075885229276,17.4,0,824.6666666666666,1890.3333333333333,159.33333333333334,Footscray Primary School,606.4518395553911,not ranked,Gilmore College For Girls,653.3447418582327,387
ID328548240,74 Forrester St,ESSENDON,1275000.0,h,12/11/2016,4,2.0,2.0,503.0,11.0,-37.7513,144.8925,20037,2150.6230253178055,24.0,0,334.6666666666667,1407.6666666666667,88.33333333333333,Aberfeldie Primary School,611.2100386581142,227,Buckley Park College,656.3225974408924,123
ID346170123,36 Belford Rd,KEW EAST,1315000.0,h,17/09/2016,4,2.0,2.0,458.0,89.0,-37.7981,145.0472,19931,2603.792754572487,24.0,0,271.6666666666667,771.6666666666666,74.0,Kew East Primary School,249.5045793662935,127,Genazzano FCJ College,1426.4750938936193,not ranked
ID112710167,3/7 Violet St,ESSENDON,390000.0,u,18/06/2016,2,1.0,1.0,0.0,49.0,-37.7554,144.9127,20037,315.258133260816,24.0,0,334.6666666666667,1407.6666666666667,88.33333333333333,St Therese's School,521.7595665619607,387,St Columba's College,244.58060740838403,85
ID605863515,4/425 Station St,BOX HILL,880000.0,h,4/03/2017,4,2.0,2.0,206.0,16.0,-37.828,145.1215,20042,977.1999682259719,25.775,0,2897.3333333333335,11243.0,942.0,Kingswood College,588.6699145269174,53,Kingswood College,588.6699145269174,106
ID202131024,17 James St,FAWKNER,665000.0,h,7/11/2016,3,1.0,1.0,726.0,58.0,-37.7104,144.9733,19962,1217.5570758818562,37.0,1,1144.3333333333333,6845.666666666667,375.6666666666667,Fawkner Primary School,553.2797994438024,not ranked,Darul Ulum College of Victoria,598.2986985807385,261
ID669948201,330 Liberty Pde,HEIDELBERG WEST,687000.0,h,6/05/2017,3,1.0,2.0,489.0,4.0,-37.7364,145.0379,19936,2588.47479326219,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666,East Preston Islamic College,309.9104490039488,not ranked,East Preston Islamic College,309.9104490039488,491
ID524177437,64 Bardsley St,SUNSHINE WEST,625000.0,h,7/11/2016,4,2.0,2.0,611.0,59.0,-37.7917,144.8196,20021,1220.0118385334715,24.555555555555557,0,2403.6666666666665,5212.333333333333,586.6666666666666,Sunshine Heights Primary School,139.3520536820722,not ranked,Sunshine College,853.6610718313746,233
ID225796478,44 Lind St,STRATHMORE,1485000.0,h,18/06/2016,5,2.0,4.0,502.0,7.0,-37.7317,144.9177,20034,929.9870570210923,31.0,0,1363.6666666666667,6287.666666666667,564.3333333333334,Strathmore Primary School,428.74182643491076,265,Strathmore Secondary College,980.5049890407568,133
ID822084199,112 Mason St,NEWPORT,747000.0,t,24/09/2016,3,2.0,2.0,753.0,14.0,-37.8413,144.8741,19994,849.8933876632841,16.310344827586206,0,71.0,261.0,20.0,Newport Lakes Primary School,491.68830022825466,228,Bayside P-12 College,2070.5454744420726,243
ID645030036,64 Stewarts La,SUNBURY,605000.0,h,26/08/2017,3,2.0,2.0,755.0,23.0,-37.56533,144.71233,15351,2023.6949894715958,45.75,0,1479.3333333333333,4398.666666666667,502.0,St Anne's School,566.1485946614048,293,Sunbury College,1752.531860688171,424
ID164036332,56 Eva St,CLAYTON,1250000.0,h,12/08/2017,4,1.0,1.0,711.0,59.0,-37.9255,145.11331,22249,640.8541706018237,33.666666666666664,0,56.333333333333336,98.33333333333333,19.0,St Peter's School,795.3247831457069,345,John Monash Science School,1843.785645667184,59
ID556178679,22 Sycamore St,CAULFIELD SOUTH,1450000.0,h,13/08/2016,3,2.0,1.0,478.0,94.0,-37.8893,145.0161,19953,1332.7701711004045,23.5,0,1540.6666666666667,6062.333333333333,477.6666666666667,Caulfield Primary School,372.1424999206668,99,Japanese School of Melbourne,454.6541001063497,not ranked
ID835359329,1/65 Keon Pde,RESERVOIR,500000.0,u,12/11/2016,3,1.0,1.0,359.0,59.0,-37.6957,145.0161,20008,382.6884946021004,38.22222222222222,0,824.6666666666666,1890.3333333333333,159.33333333333334,Maharishi School of the Age of Enlightenment,1010.398045631693,not ranked,William Ruthven Secondary College,1178.686024438036,not ranked
ID388331013,121 Murray Rd,PRESTON,830000.0,h,3/06/2017,4,1.0,2.0,540.0,54.0,-37.73935,145.01516999999996,20012,1291.6622076635783,28.3,0,705.3333333333334,5479.666666666667,335.0,Holy Name School,1055.2080588702331,463,Preston High School,821.4950945863148,not ranked
ID548442202,79 Lincoln Rd,ESSENDON,1726000.0,h,18/03/2017,4,2.0,2.0,705.0,44.0,-37.7497,144.9089,22253,951.9304010653154,18.333333333333332,0,330.3333333333333,1855.0,82.0,St Therese's School,200.12589388041206,387,St Columba's College,960.4375383857242,85
ID777645175,18/4 Dudley St,BRIGHTON,1400000.0,u,3/06/2017,2,2.0,2.0,0.0,39.0,-37.90115,144.98776,19952,1368.669997147905,24.5,0,2897.3333333333335,11243.0,942.0,St James' School,939.7041387324797,248,Star of the Sea College,932.4218617129901,54
ID833402338,148 Adderley St,WEST MELBOURNE,1370000.0,h,24/06/2017,3,1.0,0.0,121.0,18.0,-37.80973,144.9472,19973,628.7766904640332,6.25,0,647.0,2861.3333333333335,222.66666666666666,North Melbourne Primary School,1260.9261441049325,182,Simonds Catholic College,651.8464012595175,262
ID292817480,8 The Eyrie,ELTHAM,810000.0,h,17/06/2017,4,2.0,2.0,838.0,34.0,-37.69568,145.15787,19987,2177.1615105127244,47.9,0,2006.6666666666667,7754.333333333333,1051.3333333333333,Eltham North Primary School,789.8798113383582,294,St Helena Secondary College,1861.6857073329004,244
ID563765055,61 Ray Dr,BALWYN NORTH,1260000.0,h,28/05/2016,3,2.0,2.0,458.0,22.0,-37.7908,145.0991,19896,3236.4228660305093,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,St Bridget's School,677.4438299581021,256,Koonung Secondary College,2060.2217059589184,94
ID325745885,5/1 Clyde St,THORNBURY,505000.0,u,10/09/2016,2,1.0,1.0,0.0,49.0,-37.7608,145.0059,20015,860.6630896777431,23.3,0,2403.6666666666665,5212.333333333333,586.6666666666666,Wales Street Primary School,269.9449662901946,175,Santa Maria College,1105.5000272872278,137
ID966270429,301/35 Ormond Rd,ELWOOD,1050000.0,u,4/03/2017,2,2.0,2.0,2381.0,10.0,-37.8831,144.9841,19955,1264.3870669367273,19.5,0,1666.0,9333.666666666666,523.0,St Columba's School,269.1426294858206,343,Elwood College,130.11640388503324,175
ID697324022,12/67 High St,PRAHRAN,530000.0,u,16/04/2016,2,1.0,1.0,0.0,131.0,-37.851,144.988,19958,232.21707737420843,13.5,1,659.0,5219.333333333333,338.3333333333333,Wesley College,568.5945523353317,202,Prahran High School,298.23560024445715,not ranked
ID607605720,6 Brooke St,ALBERT PARK,980000.0,h,28/05/2016,2,1.0,0.0,79.0,129.0,-37.8387,144.9519,20043,2267.7172520619997,0.0,0,1202.0,5034.333333333333,333.0,Albert Park Primary School,362.517535900898,306,Albert Park College,786.734586575442,131
ID243838291,133/95 Rouse St,PORT MELBOURNE,1070000.0,u,10/09/2016,2,2.0,1.0,0.0,16.0,-37.8435,144.9415,20043,2964.3328705722965,0.0,0,659.0,5219.333333333333,338.3333333333333,Albert Park Primary School,1006.56402030432,306,Albert Park College,535.0789475890381,131
ID535137733,56 Tennyson St,KENSINGTON,1050000.0,h,4/06/2016,3,1.0,1.0,274.0,119.0,-37.7984,144.929,20026,335.12492879996,6.4,0,271.6666666666667,771.6666666666666,74.0,Holy Rosary School,314.0657012953677,437,Kensington Community High School,1206.021203088164,not ranked
ID241519761,5/33 Davison St,RICHMOND,330000.0,u,29/07/2017,1,1.0,1.0,0.0,49.0,-37.81317,145.00834,19977,1426.7642927586116,10.235294117647058,0,885.0,1901.0,227.66666666666666,Yarra Primary School,180.09332384159225,475,Lynall Hall Community School,649.3665852773836,559
ID242176635,2 Stewart Cl,KEALBA,750000.0,h,3/09/2017,5,2.0,4.0,647.0,36.0,-37.73726,144.82998,20002,2767.17974630431,31.375,0,591.6666666666666,1189.6666666666667,177.33333333333334,St Paul's Kealba Catholic School,992.0142493195463,386,St Albans Secondary College,2110.1729591129592,179
ID305198737,28 Oakwood Rd,ALBANVALE,526500.0,h,24/06/2017,3,1.0,2.0,529.0,54.0,-37.7438,144.77059,20002,2595.9168801125516,31.375,0,119.33333333333333,452.3333333333333,22.0,Albanvale Primary School,337.9587621541286,not ranked,Victoria University Secondary College,1386.1089616351892,not ranked
ID955922107,18/24 Dongola Rd,WEST FOOTSCRAY,620000.0,t,10/09/2016,2,1.0,1.0,144.0,49.0,-37.7926,144.8809,20023,1096.4880406131754,19.4,1,268.3333333333333,736.0,128.33333333333334,St John's School,522.8304976378695,489,Footscray City College,1166.01146081723,166
ID884445063,13 Stewart St,ORMOND,1360000.0,h,8/10/2016,2,1.0,1.0,690.0,89.0,-37.9056,145.0288,19940,985.2989866765962,33.15384615384615,0,268.3333333333333,736.0,128.33333333333334,Ormond Primary School,455.19881423064913,112,Divrei Emineh,594.8408192260842,not ranked
ID710808531,12 Gurner St,ST KILDA,1900000.0,h,12/11/2016,4,2.0,2.0,507.0,129.0,-37.8616,144.9807,19957,1172.0593999196756,15.5,0,1363.6666666666667,6287.666666666667,564.3333333333334,St Kilda Park Primary School,464.27681340976386,73,St Michael's Grammar School,980.3391608709564,58
ID443200990,43 Gardner St,RICHMOND,1050000.0,h,13/05/2017,2,1.0,0.0,134.0,119.0,-37.817,145.0058,19906,1185.6202667183782,11.904761904761905,0,885.0,1901.0,227.66666666666666,Trinity Catholic School,249.95082869762314,not ranked,Richmond High School,267.3461205249089,not ranked
